"family","scientificName","scientificNameAuthorship","x"
"Polyporaceae","Earliella scabrosa","(Pers.) Gilb. & Ryvarden",13
"Rubiaceae","Psychotria hoffmannseggiana","(Roem. & Schult.) Müll.Arg.",13
"Venturiaceae","Maireella bertioides","(Sacc. & Berl.) Maubl.",13
"Leucobryaceae","Leucobryum albicans","(Schwägr.) Lindb.",13
"Pucciniaceae","Uromyces hedysari-paniculati","(Schwein.) Farl.",13
"Solanaceae","Markea viridiflora","(Sims) Ducke",13
"Tectariaceae","Tectaria martinicensis","(Spreng.) Copel.",13
"Lejeuneaceae","Cyrtolejeunea holostipa","(Spruce) A. Evans",13
"Lejeuneaceae","Microlejeunea (Spruce) Steph.","(Spruce) Steph.",13
"Lejeuneaceae","Lejeunea caulicalyx","(Steph.) E.Reiner & Goda",13
"Meteoriaceae","Meteorium nigrescens (Sw. ex Hedw.) Dozy & Molk.","(Sw. ex Hedw.) Dozy & Molk.",13
"Dryopteridaceae","Ctenitis effusa (Sw.) Copel.","(Sw.) Copel.",13
"Lauraceae","Cinnamomum montanum","(Sw.) J.Presl",13
"Physciaceae","Heterodermia diademata","(Taylor) D.D. Awasthi",13
"Fabaceae","Zygia cauliflora (Willd.) Killip ex Record","(Willd.) Killip ex Record",13
"Aneuraceae","Riccardia chamedryfolia (With.) Grolle","(With.) Grolle",13
"Anadyomenaceae","Anadyomene saldanhae A.B.Joly & E.C.Oliveira","A.B.Joly & E.C.Oliveira",13
"Graphidaceae","Glyphis","Ach.",13
"Plantaginaceae","Plantaginaceae","Aubl.",13
"Proteaceae","Proteaceae","Aubl.",13
"Batrachospermaceae","Torularia Bonnemaison, 1828","Bonnemaison, 1828",13
"Aquifoliaceae","Ilex theaezans","Bonpl. ex Miers",13
"Hypopterygiaceae","Hypopterygium Brid.","Brid.",13
"Laetiporaceae","Laetiporus gilbertsonii","Burds.",13
"Sphagnaceae","Sphagnum aongstroemii C. Hartm.","C. Hartm.",13
"Dasyaceae","Dasya C.Agardh, 1824","C.Agardh, 1824",13
"Bignoniaceae","Bignoniaceae","C.Presl",13
"Ericaceae","Gaylussacia salicifolia Cham. & Schltdl.","Cham. & Schltdl.",13
"Melastomataceae","Leandra aurea Cogn.","Cogn.",13
"Melastomataceae","Miconia theaezans vulgaris","Cogn.",13
"Myrtaceae","Myrceugenia reitzii","D.Legrand & Kausel",13
"Asteraceae","Disynaphia halimifolium","DC.",13
"Melastomataceae","Microlicia pulcherrima","DC.",13
"Asteraceae","Stachyanthus martii DC.","DC.",13
"Elsinoaceae","Sphaceloma","de Bary",13
"Ochnaceae","Ouratea parviflora","Engl.",13
"Lejeuneaceae","Lejeunea controversa Gottsche","Gottsche",13
"Radulaceae","Radula javanica","Gottsche",13
"Gentianaceae","Zygostigma australe Griseb.","Griseb.",13
"Rhodomelaceae","Bostrychia binderi Harvey","Harvey",13
"Rhodomelaceae","Bostrychia montagnei","Harvey",13
"Musci_Calymperaceae","Octoblepharum albidum","Hedw.",13
"Pucciniaceae","Puccinia conyzae","Henn.",13
"Rubiaceae","Indet.","Juss.",13
"Scrophulariaceae","Indet.","Juss.",13
"Lycopodiaceae","Lycopodiaceae","L.",13
"Sphagnaceae","Sphagnum palustre L.","L.",13
"Bromeliaceae","Bromeliaceae","Lindl.",13
"Aquifoliaceae","Ilex theizans warmingiana","Loes.",13
"Bignoniaceae","Fridericia","Mart.",13
"Asteraceae","Vernonia firmula Mart. ex DC.","Mart. ex DC.",13
"Pucciniaceae","Puccinia eupatorii-columbiani","Mayor",13
"Asteraceae","Gnaphalium spicatum Mill.","Mill.",13
"Myrtaceae","Eugenia cerasifolia Miq.","Miq.",13
"Fissidentaceae","Fissidens flaccidus Mitt.","Mitt.",13
"Pylaisiadelphaceae","Isopterygium Mitt.","Mitt.",13
"Phyllogoniaceae","Phyllogonium immersum","Mitt.",13
"Fissidentaceae","Fissidens zollingeri Mont.","Mont.",13
"Polyporaceae","Polyporus licnoides","Mont.",13
"Calymperaceae","Syrrhopodon leprieurii","Mont.",13
"Calymperaceae","Syrrhopodon leprieurii Mont.","Mont.",13
"Polyporaceae","Ganoderma perzonatum","Murrill",13
"Asteraceae","Wedelia claussenii","Sch.Bip.",13
"Orthotrichaceae","Macromitrium richardii Schwägr.","Schwägr.",13
"Proteaceae","Roupala cataractarum","Sleumer",13
"Fomitopsidaceae","Daedalea elegans","Spreng.",13
"Poaceae","Poaceae","Spreng.",13
"Lepidoziaceae","Bazzania phyllobola Spruce","Spruce",13
"Rubiaceae","Capirona decorticans Spruce","Spruce",13
"Balantiopsidaceae","Balantiopsis brasiliensis Steph.","Steph.",13
"Lepidoziaceae","Lepidozia brasiliensis Steph.","Steph.",13
"Trichocoleaceae","Trichocolea brevifissa Steph.","Steph.",13
"Calymperaceae","Syrrhopodon elongatus","Sull.",13
"Poaceae","Aristida setifolia var. arenaria Trin. & Rupr.","Trin. & Rupr.",13
"Coccocarpiaceae","Coccocarpia stellata","Tuck.",13
"Exidiaceae","Myxarium nucleatum","Wallr.",13
"Sphagnaceae","Sphagnum oxyphyllum Warnst.","Warnst.",13
"Asteraceae","Lucilia flagelliformis Wedd.","Wedd.",13
"Frullaniaceae","Frullania vitalii Yuzawa & S. Hatt.","Yuzawa & S. Hatt.",13
"Parmeliaceae","Parmotrema subarnoldii","(Abbayes) Hale",12
"Poaceae","Lasiacis maculata","(Aubl.) Urb.",12
"Parmeliaceae","Crespoa crozalsiana","(B.de Lesd. ex Harm.) Lendemer & B.P. Hodk.",12
"Lamiaceae","Lamiaceae","(Benth.) Harley & J.F.B.Pastore",12
"Thelypteridaceae","Thelypteris setigera (Blume) Ching","(Blume) Ching",12
"Melastomataceae","Microlicia parviflora","(D.Don) Cogn.",12
"Asteraceae","Heterocondylus vauthierianus","(DC.) R.M.King & H.Rob.",12
"Melastomataceae","Comolia lanceiflora (DC.) Triana","(DC.) Triana",12
"Melastomataceae","Microlicia phlogiformis (DC.) Versiane & R.Romero","(DC.) Versiane & R.Romero",12
"Blechnaceae","Blechnum binervatum","(Desv.) R.M.Tryon & Stolze",12
"Calymperaceae","Octoblepharum pulvinatum","(Dozy & Molk.) Mitt.",12
"Lejeuneaceae","Odontolejeunea lunulata (F. Weber) Schiffn.","(F. Weber) Schiffn.",12
"Lejeuneaceae","Prionolejeunea denticulata (F. Weber) Schiffn.","(F. Weber) Schiffn.",12
"Blechnaceae","Blechnum imperiale (Fée & Glaz.) Christ","(Fée & Glaz.) Christ",12
"Cyatheaceae","Nephelea sternbergii var. acanthomelas (Fée) Gastony","(Fée) Gastony",12
"Uncertain Family","Lopezaria versicolor","(Fée) Kalb & Hafellner",12
"Lejeuneaceae","Neurolejeunea breutelii (Gottsche) A. Evans","(Gottsche) A. Evans",12
"Parmeliaceae","Parmelinopsis schindleri","(Hale) Elix & Hale",12
"Entodontaceae","Erythrodontium squarrosum (Hampe) Paris","(Hampe) Paris",12
"Calymperaceae","Syrrhopodon elongatus glaziovii","(Hampe) W.D. Reese",12
"Calymperaceae","Syrrhopodon elongatus var. glaziovii (Hampe) W.D. Reese","(Hampe) W.D. Reese",12
"Gelidiaceae","Gelidium crinale (Hare ex Turner) Gaillon","(Hare ex Turner) Gaillon",12
"Delesseriaceae","Caloglossa (Harvey, 1853) G. Martens, 1869","(Harvey, 1853) G. Martens, 1869",12
"Brachytheciaceae","Zelometeorium patulum","(Hedw.) Manuel",12
"Leucobryaceae","Campylopus filifolius (Hornsch.) Spruce","(Hornsch.) Spruce",12
"Malvaceae","Fugosia affinis (Kunth) A.Juss.","(Kunth) A.Juss.",12
"Gracilariaceae","Gracilaria domingensis (Kütz.) Sond. ex Dicke","(Kütz.) Sond. ex Dicke",12
"Anthocerotaceae","Phaeoceros laevis","(L.) Prosk.",12
"Callithamniaceae","Grateloupia filicina (Lamouroux) C. Agardh","(Lamouroux) C. Agardh",12
"Lejeuneaceae","Cyclolejeunea convexistipa","(Lehm. & Lindenb.) A.Evans",12
"Pterobryaceae","Jaegerina scariosa","(Lorentz) Arzeni",12
"Gentianaceae","Chelonanthus amplissimus (Mart.) Calió & Pirani","(Mart.) Calió & Pirani",12
"Meteoriaceae","Floribundaria flaccida","(Mitt.) Broth.",12
"Polytrichaceae","Oligotrichum riedelianum (Mont.) Mitt.","(Mont.) Mitt.",12
"Auriculariaceae","Auricularia polytricha","(Mont.) Sacc.",12
"Opegraphaceae","Fouragea filicina","(Mont.) Trevis.",12
"Rubiaceae","Palicourea tricholoba","(Müll.Arg.) Delprete & J.H.Kirkbr.",12
"Lejeuneaceae","Cheilolejeunea clausa (Nees & Mont.) R.M. Schust.","(Nees & Mont.) R.M. Schust.",12
"Lejeuneaceae","Cololejeunea minutissima myriocarpa","(Nees & Mont.) R.M. Schuster",12
"Lejeuneaceae","Colura tortifolia (Nees & Mont.) Trevis.","(Nees & Mont.) Trevis.",12
"Lepidoziaceae","Paracromastigum pachyrhizum (Nees) Fulford","(Nees) Fulford",12
"Lejeuneaceae","Archilejeunea juliformis (Nees) Gradst.","(Nees) Gradst.",12
"Agaricaceae","Leucocoprinus fragilissimus","(Ravenel ex Berk. & M.A. Curtis) Pat.",12
"Cladophoraceae","Rhizoclonium riparium","(Roth) Harvey",12
"Asteraceae","Chromolaena ascendens","(Sch.Bip. ex Baker) R.M.King & H.Rob.",12
"HYMENOCHAETACEAE","Fuscoporia gilva (Schwein.) T.Wagner & M.Fisch.","(Schwein.) T.Wagner & M.Fisch.",12
"Coccocarpiaceae","Coccocarpia erythroxyli","(Sprengel) Swinscow & Krog",12
"Aneuraceae","Riccardia digitiloba (Spruce) Pagán","(Spruce) Pagán",12
"Cephaloziellaceae","Kymatocalyx dominicensis (Spruce) Váňa","(Spruce) Váňa",12
"Lejeuneaceae","Lejeunea caulicalyx (Steph.) M.E. Reiner & Goda","(Steph.) M.E. Reiner & Goda",12
"Neckeraceae","Thamnobryum fasciculatum (Sw. ex Hedw.) I. Sastre","(Sw. ex Hedw.) I. Sastre",12
"Euphorbiaceae","Cnidoscolus racemosa","(Vell.) Kiaersk.",12
"Ptychomitriaceae","Barbula indica (Willd. ex Schrad.) Spreng.","(Willd. ex Schrad.) Spreng.",12
"Spyridiaceae","Spyridia filamentosa (Wulfen) Harvey","(Wulfen) Harvey",12
"Rubiaceae","Rubiaceae","A.Rich. ex DC.",12
"Mayacaceae","Mayacaceae","Aubl.",12
"Irpicaceae","Irpex rosettiformis","C.C. Chen & Sheng H. Wu",12
"Dryopteridaceae","Dryopteridaceae","C.Chr.",12
"Asteraceae","gamochaeta spicata Cabrera","Cabrera",12
"Asteraceae","Gochnatia polymorpha polymorpha","Cabrera",12
"Malpighiaceae","Tetrapteris Cav., orth. var.","Cav., orth. var.",12
"Melastomataceae","Cambessedesia corymbosa DC.","DC.",12
"Pucciniaceae","Puccinia spegazzinii","De Toni",12
"Pannariaceae","Pannaria","Del. ex Bory",12
"Pteridophyta","Diplazium radicans","Desv.",12
"Chlamydomonadaceae","Chlamydomonas Ehrenberg, 1833","Ehrenberg, 1833",12
"Clavicipitaceae","Claviceps paspali","F. Stevens & J.G. Hall",12
"Pucciniaceae","Puccinia lantanae","Farl.",12
"Asteraceae","Vernonia densiflora","Gardner",12
"Lepidoziaceae","Bazzania Gray","Gray",12
"Calymperaceae","Syrrhopodon tortilis","Hampe",12
"Asteraceae","Senecio jurgensenii Hemsl.","Hemsl.",12
"Cookellaceae","Myriangina mirabilis","Henn.",12
"Pucciniaceae","Puccinia piptocarphae","Henn.",12
"Asteraceae","Vernonia propinqua Hieron.","Hieron.",12
"Menyanthaceae","Nymphoides Hill","Hill",12
"Tectariaceae","Tectariaceae","Holttum",12
"Pteridaceae","Adiantum dolabriforme Hook.","Hook.",12
"Caulerpaceae","Caulerpa verticillata","J.Agardh",12
"Galaxauraceae","Galaxaura J.V.F. Lamouroux, 1812","J.V.F. Lamouroux, 1812",12
"Parmeliaceae","Punctelia digitata","Jungbluth, Marcelli & Elix",12
"Byssolomataceae","Byssoloma minutissimum","Kalb & Vězda",12
"Polyporaceae","Polyporus lignosus","Klotzsch",12
"Blechnaceae","Blechnaceae","L.",12
"Iridaceae","Iridaceae","L.",12
"Molluginaceae","Molluginaceae","L.",12
"Boraginaceae","Myosotis scorpioides L.","L.",12
"Myrtaceae","Myrcia","L.",12
"Parmeliaceae","Parmotrema wrightii","L.I. Ferraro & Elix",12
"Scrophulariaceae","Buddleja madagascariensis","Lam.",12
"Asteraceae","Gnaphalium spicatum Lam.","Lam.",12
"Corallinaceae","Jania adhaerens","Lamourox",12
"Asteraceae","Vernonia serrata Less.","Less.",12
"Plagiochilaceae","Plagiochila crispabilis","Lindenb.",12
"Plagiochilaceae","Plagiochila rutilans","Lindenb.",12
"Blechnaceae","Blechnum glandulosum","Link",12
"Euphorbiaceae","Euphorbiaceae","Mart.",12
"Velloziaceae","Vellozia compacta Mart.","Mart.",12
"Asteraceae","Vernonia ligulifolia Mart. ex DC.","Mart. ex DC.",12
"Fissidentaceae","Fissidens zollingeri","Mont.",12
"Sphagnaceae","Sphagnum aciphyllum Müll. Hal.","Müll. Hal.",12
"Melastomataceae","Microlicia oblongifolia Naudin","Naudin",12
"Poaceae","Paspalum pectinatum","Nees",12
"Calypogeiaceae","Calypogeia peruviana Nees & Mont.","Nees & Mont.",12
"Desmidiaceae","Micrasterias laticeps Nordst.","Nordst.",12
"Lithophyllaceae","Lithophyllum Philippi, 1837","Philippi, 1837",12
"Melastomataceae","Melastomataceae","Pohl",12
"Monoblastiaceae","Anisomeridium foliicola","R. Sant. & Tibell",12
"Pucciniaceae","Puccinia substriata","Ramachar",12
"Aulographaceae","Aulographum tropicale","Rehm",12
"Melastomataceae","pleroma oleifolia romero & versiane","Romero & Versiane",12
"Dryopteridaceae","Dryopteridaceae","Roth",12
"Stemonitidaceae","Stemonitis fusca","Roth",12
"BLECHNACEAE","Blechnum confluens Schltdl. & Cham.","Schltdl. & Cham.",12
"Marasmiaceae","Marasmius pallidocinctus latisporus","Singer",12
"Proteaceae","Roupala cataractarum Sleumer","Sleumer",12
"Rhodomelaceae","Laurencia arbuscula","Sonder",12
"Pucciniaceae","Puccinia opulenta","Speg.",12
"Lejeuneaceae","Diplasiolejeunea brunnea","Steph.",12
"Poaceae","Poaceae","Swallen",12
"Monostromataceae","Monostroma Thuret, 1854","Thuret, 1854",12
"Moraceae","Moraceae","Trécul",12
"Poaceae","Paspalum lanciflorum Trin.","Trin.",12
"Monimiaceae","Mollinedia longifolia","Tul.",12
"Verbenaceae","Verbenaceae","Vahl",12
"Hypericaceae","Hypericaceae","Vand.",12
"Malpighiaceae","Banisteriopsis clausseniana","(A.Juss.) W.R.Anderson & B.Gates",11
"Fabaceae","Cojoba sophorocarpa (Benth.) Britton & Rose","(Benth.) Britton & Rose",11
"Polyporaceae","Porogramme ravenalae","(Berk. & Broome) Pat.",11
"Polyporaceae","Pachykytospora alabamae","(Berk. & Cooke) Ryvarden",11
"Polyporaceae","Fomes marmoratus","(Berk. & M.A. Curtis) Cooke",11
"Callistosporiaceae","Macrocybe praegrandis","(Berk.) Pegler & Lodge",11
"Orthostichellaceae","Homaliodendron piniforme (Brid.) Enroth","(Brid.) Enroth",11
"Hedwigiaceae","Rhacocarpus purpurascens (Brid.) Paris","(Brid.) Paris",11
"Pterobryaceae","Orthostichella pentasticha (Brid.) W.R. Buck","(Brid.) W.R. Buck",11
"Arcyriaceae","Arcyria cinerea","(Bulliard) Persoon",11
"Parmeliaceae","Parmotrema mellissii","(C.W. Dodge) Hale 1974",11
"Boraginaceae","Varronia discolor","(Cham. & Schltdl.) Borhidi",11
"Agaricaceae","Leucocoprinus birnbaumii","(Corda) Singer",11
"Melastomataceae","Pleroma heteromalla","(D.Don) Cogn.",11
"Asteraceae","Eupatorium betonicaeforme (DC.) Baker","(DC.) Baker",11
"Hygrophoraceae","Hygrocybe occidentalis","(Dennis) Pegler",11
"Octoblepharaceae","Octoblepharum pulvinatum (Dozy & Molk.) Spruce","(Dozy & Molk.) Spruce",11
"Cyatheaceae","Trichipteris dicromatolepis (Fée) R.M.Tryon","(Fée) R.M.Tryon",11
"Thelypteridaceae","Thelypteris torresiana (Gaudich.) Alston","(Gaudich.) Alston",11
"Lejeuneaceae","Ceratolejeunea coarina (Gottsche) Schiffn.","(Gottsche) Schiffn.",11
"Lejeuneaceae","Archilejeunea fuscescens (Hampe ex Lehm.) Fulford","(Hampe ex Lehm.) Fulford",11
"Pylaisiadelphaceae","Isopterygium subbrevisetum (Hampe) Broth.","(Hampe) Broth.",11
"Sematophyllaceae","Trichosteleum glaziovii","(Hampe) W.R. Buck",11
"Brachytheciaceae","Helicodontium capillare (Hedw.) A. Jaeger","(Hedw.) A. Jaeger",11
"Orthotrichaceae","Macromitrium cirrosum (Hedw.) Brid.","(Hedw.) Brid.",11
"Neckeraceae","Neckeropsis disticha","(Hedw.) Kindberg",11
"Hypnaceae","Chryso-Hypnum elegantulum","(Hook.) Hampe",11
"Solanaceae","Petunia × hybrida (Hook.) Vilm.","(Hook.) Vilm.",11
"Fabroniaceae","Fabronia ciliaris polycarpa","(Hook.) W.R. Buck",11
"Bryaceae","Rhodobryum beyrichianum (Hornsch.) Hampe","(Hornsch.) Hampe",11
"Brachytheciaceae","Zelometeorium recurvifolium","(Hornsch.) Manuel",11
"Solieriaceae","Solieria tenera (J.Agardh) M.J.Wynne & W.R.Taylor","(J.Agardh) M.J.Wynne & W.R.Taylor",11
"Rhodomelaceae","Bryocladia thyrsigera","(J.Agardh) Schmitz",11
"Lejeuneaceae","Vitalianthus bischlerianus (K.C. Pôrto & Grolle) R.M. Schust. & Giancotti","(K.C. Pôrto & Grolle) R.M. Schust. & Giancotti",11
"Marantaceae","Saranthe composita (K.Koch) K.Schum.","(K.Koch) K.Schum.",11
"Malvaceae","Eriotheca wittrockiana","(K.Schum.) T.M.Macedo",11
"Polypodiaceae","Terpsichore achilleifolia (Kaulf.) A.R.Sm.","(Kaulf.) A.R.Sm.",11
"Ulvaceae","Ulvaria oxysperma","(Kutzing) Bliding",11
"Caulerpaceae","Caulerpa pusilla","(Kutzing) J.Agardh",11
"Microcystaceae","Microcystis aeruginosa","(Kützing) Kützing",11
"Solieriaceae","Solieria filiformis (Kützing) P.W.Gabrielson, 1985","(Kützing) P.W.Gabrielson, 1985",11
"Melastomataceae","Miconia hirta","(L.) D.Don",11
"Corallinaceae","Jania rubens","(L.) Lamourox",11
"Notothyladaceae","Phaeoceros laevis (L.) Prosk.","(L.) Prosk.",11
"Poaceae","Chloris radiata (L.) Sw.","(L.) Sw.",11
"Asteraceae","Crepis capillaris (L.) Wallr.","(L.) Wallr.",11
"Euphorbiaceae","Aleurites mollucanus","(L.) Willd.",11
"Asteraceae","Erigeron primulifolius (Lam.) Greuter","(Lam.) Greuter",11
"Poaceae","Oplismenus setarius (Lam.) Roem. & Schult.","(Lam.) Roem. & Schult.",11
"Lejeuneaceae","Lejeunea laeta (Lehm. & Lindenb.) Lehm. & Lindenb.","(Lehm. & Lindenb.) Lehm. & Lindenb.",11
"Frullaniaceae","Frullania glomerata (Lehm. & Lindenb.) Mont.","(Lehm. & Lindenb.) Mont.",11
"Porellaceae","Porella reflexa (Lehm. & Lindenb.) Trevis.","(Lehm. & Lindenb.) Trevis.",11
"Asteraceae","Vernonanthura diffusa","(Less.) H. Rob.",11
"Lepidoziaceae","Bazzania hookeri (Lindenb.) Trevis.","(Lindenb.) Trevis.",11
"Corallinaceae","Jania rubens (Linnaeus) Lamouroux","(Linnaeus) Lamouroux",11
"Asteraceae","Conocliniopsis grossedentata","(Mart. ex Colla) D.J.N.Hind",11
"Celastraceae","Salacia crassifolia","(Mart.) G.Don",11
"Dictyotaceae","Dictyota mertensii","(Martius) Kützing",11
"Gigartinaceae","Chondracanthus teedei (Mertens ex Roth) Kützing, 1843","(Mertens ex Roth) Kützing, 1843",11
"Dicranaceae","Leucoloma triforme (Mitt.) A. Jaeger","(Mitt.) A. Jaeger",11
"Meteoriaceae","Floribundaria flaccida (Mitt.) Broth.","(Mitt.) Broth.",11
"Fomitopsidaceae","Daedalea aethalodes","(Mont.) Rajchenb.",11
"Dictyotaceae","Dictyopteris plagiogramma","(Mont.) Vickers",11
"Batrachospermaceae","Montagnia macrospora","(Montagne) Necchi, M.L.Vis & A.S.Garcia",11
"Erythroxylaceae","Erythroxylum novogranatense (Morris) Hieron.","(Morris) Hieron.",11
"Malvaceae","waltheria comunis (muell.arg.) pax","(Muell.Arg.) Pax",11
"MALVACEAE","Waltheria comunis (Muell.Arg.) Pax","(Muell.Arg.) Pax",11
"Dicranaceae","Campylopus lamellinervis","(Müll. Hal.) Mitt.",11
"Orthostichellaceae","Orthostichella versicolor (Müll.Hal.) B.H.Allen & W.R.Buck","(Müll.Hal.) B.H.Allen & W.R.Buck",11
"Neckeraceae","Porothamnium leucocaulon","(Müll.Hal.) M.Fleisch.",11
"Lejeuneaceae","Xylolejeunea crenata (Nees & Mont.) X.L. He & Grolle","(Nees & Mont.) X.L. He & Grolle",11
"Dendrocerotaceae","Nothoceros minarum (Nees) J.C. Villarreal","(Nees) J.C. Villarreal",11
"Cyperaceae","Rhynchospora recurvata","(Nees) Steud.",11
"Parmeliaceae","Hypotrachyna pluriformis","(Nyl.) Hale",11
"Mycenaceae","Dictyopanus pusillus","(Pers. ex Lév.) Singer",11
"Polyporaceae","Coriolopsis polyzona","(Pers.) Ryvarden",11
"Dendrocerotaceae","Nothoceros (R.M. Schust.) J. Haseg.","(R.M. Schust.) J. Haseg.",11
"Pteridophyta","Cyathea apiculata","(Rosenst.) Domin",11
"Lomariopsidaceae","Stenochlaena marginata (Schrad.) C.Chr.","(Schrad.) C.Chr.",11
"Malvaceae","Spirotheca rosea","(Seem.) P.E.Gibbs & W.S.Alverson",11
"Fabaceae","Chamaecrista uniflora","(Spreng.) Pittier",11
"Asteraceae","Raulinoreitzia dendroides","(Spreng.) R.M.King & H.Rob.",11
"Polyporaceae","Hexagonia hydnoides","(Sw.:Fr.) M.Fidalgo",11
"Plagiochilaceae","Plagiochila bifaria (Sw.) Lindenb.","(Sw.) Lindenb.",11
"Plagiochilaceae","Plagiochila simplex (Sw.) Lindenb.","(Sw.) Lindenb.",11
"Hypneaceae","Hypnea valentiae","(Turner) Montagne",11
"Amaranthaceae","Alternanthera flavogrisea (Urb.) Urb.","(Urb.) Urb.",11
"Parmeliaceae","Crespoa carneopruinata","(Zahlbr.) Lendemer & Hodkinson",11
"Begoniaceae","Begonia paleata","A.DC.",11
"Mycosphaerellaceae","Cercospora krugiana","A.S.Mull. & Chupp",11
"Moraceae","Moraceae","A.St.-Hil.",11
"Sapotaceae","Sapotaceae","Adans.",11
"Apocynaceae","Apocynaceae","Aubl.",11
"Pterocladiaceae","Pterocladiella B. Santelices & M.H. Hommersand, 1997","B. Santelices & M.H. Hommersand, 1997",11
"EUPHORBIACEAE","Pera obovata Baill.","Baill.",11
"Apocynaceae","Apocynaceae","Benth.",11
"Polyporaceae","Hexagonia variegata","Berk.",11
"Marasmiaceae","Marasmius rhabarbarinus","Berk.",11
"Convolvulaceae","Ipomoea st-nicolai Bolle","Bolle",11
"Marasmiaceae","Marasmius dimorphus","C. Puccin. & Capelari",11
"Cyperaceae","Bulbostylis paraensis","C.B.Clarke",11
"Dryopteridaceae","Dryopteridaceae","Ching",11
"Melastomataceae","Miconia sylvatica","Cogn.",11
"Asteraceae","Ambrosia psilostachya","DC.",11
"Asteraceae","Eupatorium laeve DC.","DC.",11
"Asteraceae","Gnaphalium gaudichaudianum","DC.",11
"Asteraceae","Vernonia laevigata var. bupleurifolia DC.","DC.",11
"Pucciniaceae","Puccinia oxalidis","Dietel & Ellis",11
"Meteoriaceae","Meteorium Dozy & Molk.","Dozy & Molk.",11
"Coryneliaceae","Corynelia brasiliensis","Fitzp.",11
"Polyporaceae","Lentinus","Fr.",11
"Schizochlamydaceae","Planktosphaeria gelatinosa","G.M. Smith",11
"Asteraceae","Vernonia densiflora Gardner","Gardner",11
"Asteraceae","Vernonia lanuginosa","Gardner",11
"Fabaceae","Bauhinia depauperata Glaz.","Glaz.",11
"Hypneaceae","Hypnea nigrescens","Greville & J.Agardh",11
"Apocynaceae","Apocynaceae","H.Karst.",11
"Pucciniaceae","Puccinia inaequata","H.S. Jacks. & Holw.",11
"Poaceae","Elionurus viridulus Hack.","Hack.",11
"Poaceae","Elionurus viridulus Hack. ex Stuck.","Hack. ex Stuck.",11
"Leucobryaceae","Pilopogon subjulaceus","Hampe",11
"BRYACEAE","Bryum argenteum Hedw.","Hedw.",11
"Hypnaceae","Hypnum Hedw.","Hedw.",11
"Botryosphaeriaceae","Diplodia cacaoicola","Henn.",11
"Pucciniaceae","Puccinia solani-tristis","Henn.",11
"Amaryllidaceae","Hippeastrum reticulatum","Herb.",11
"Polypodiaceae","Polypodium plumula","Humb. & Bonpl. ex Willd.",11
"Polypodiaceae","Polypodium plumula Humb. & Bonpl. ex Willd.","Humb. & Bonpl. ex Willd.",11
"Ectocarpaceae","Ectocarpus breviarticulatus","J.Agardh",11
"Sargassaceae","Sargassum filipendula","J.Agardh",11
"Corallinaceae","Jania adhaerens J.V.Lamouroux, 1816","J.V.Lamouroux, 1816",11
"Marattiaceae","Eupodium cicutifolia","Kaulf.",11
"Blechnaceae","Blechnum glandulosum","Kaulf. ex Link",11
"Euphorbiaceae","Euphorbiaceae","Klotzsch",11
"Euphorbiaceae","Euphorbia sessilifolia Klotzsch ex Boiss.","Klotzsch ex Boiss.",11
"Clethraceae","Clethraceae","L.",11
"Combretaceae","Combretaceae","L.",11
"Ehretiaceae","Cordia glabra L.","L.",11
"Gesneriaceae","Gesneriaceae","L.",11
"Marchantiaceae","Marchantia L.","L.",11
"Orchidaceae","Orchidaceae","L.",11
"Heliconiaceae","Heliconia acuminata subsp. occidentalis L.Andersson","L.Andersson",11
"Metzgeriaceae","Metzgeria myriopoda Lindb.","Lindb.",11
"Frullaniaceae","Frullania neesii Lindenb.","Lindenb.",11
"Plagiochilaceae","Plagiochila raddiana Lindenb.","Lindenb.",11
"Physciaceae","Buellia curatellae","Malme",11
"Lamiaceae","Eriope parvifolia","Mart. ex Benth.",11
"Asteraceae","Vernonia densevillosa Mart. ex DC.","Mart. ex DC.",11
"Asteraceae","Vernonia lessingiana Mart. ex DC.","Mart. ex DC.",11
"Asteraceae","Vernonia radula Mart. ex DC.","Mart. ex DC.",11
"Asteraceae","Vernonia senecionea Mart. ex DC.","Mart. ex DC.",11
"Aquifoliaceae","Ilex theizans","Mart. ex Reissek",11
"Cyatheaceae","Cyathea leucolepis Mett.","Mett.",11
"Fabaceae","Chamaecrista","Moench",11
"Polyporaceae","Polyporus leprieurii","Mont.",11
"Bryaceae","Bryum limbatum Müll. Hal.","Müll. Hal.",11
"Fissidentaceae","Fissidens pseudo-stipitatus","Müll. Hal.",11
"Fissidentaceae","Fissidens oediloma","Müll. Hal. ex Broth.",11
"Rubiaceae","Rubiaceae","Mutis ex L.",11
"Sphagnaceae","Sphagnum subsecundum","Nees",11
"Potamogetonaceae","Potamogeton berteroanus Phil.","Phil.",11
"Fabaceae","Fabaceae","Pittier",11
"Campanulaceae","Campanulaceae","Pohl",11
"Marchantiaceae","Marchantia papillata Raddi","Raddi",11
"Metzgeriaceae","Metzgeria ciliata Raddi","Raddi",11
"Sapindaceae","Matayba discolor Radlk.","Radlk.",11
"Annonaceae","Annonaceae","Ruiz & Pav.",11
"Myrtaceae","Myrtaceae","Ruiz & Pav.",11
"Bromeliaceae","Vriesea altobocainensis","S.E.Martins & Wand.",11
"Porellaceae","Porella brasiliensis","Schiffn.",11
"Hypnaceae","Hypnaceae Schimp.","Schimp.",11
"Poaceae","Panicum maximiliani Schrad.","Schrad.",11
